Wall time,Step,Value
1713475525.7710564,11391,0.00989999994635582
1713475560.560138,11402,0.025299999862909317
1713475562.2846687,11419,0.028200000524520874
1713475597.5267215,11436,0.061900001019239426
1713475631.348542,11445,0.023499999195337296
1713475667.3505702,11476,0.01590000092983246
1713475701.866861,11490,0.023499999195337296
1713475773.9634557,11529,0.037300001829862595
1713475808.1055086,11543,0.030899999663233757
1713475881.2971745,11596,0.026399999856948853
1713475952.0884938,11625,0.03150000050663948
1713475952.900847,11633,0.03350000083446503
1713476023.8083332,11663,0.03420000150799751
1713476060.0199537,11691,0.010300000198185444
1713476060.8328998,11699,0.027499999850988388
1713476060.934322,11700,0.029100000858306885
1713476094.054597,11704,0.032499998807907104
1713476095.3737688,11717,0.021700000390410423
1713476129.8204198,11733,0.026100000366568565
1713476198.502992,11764,0.026799999177455902
1713476233.2595937,11783,0.01850000023841858
1713476233.6669533,11787,0.01269999984651804
1713476377.6454766,11872,0.011599999852478504
1713476413.9920087,11899,0.03009999915957451
1713476414.0935059,11900,0.03099999949336052
1713476482.822009,11922,0.018300000578165054
1713476590.9991136,11990,0.03669999912381172
1713476627.9185755,12015,0.02290000021457672
1713476662.9048944,12031,0.0215000007301569
1713476698.3552127,12046,0.03009999915957451
1713476699.0677755,12053,0.0333000011742115
1713476699.475017,12057,0.039500001817941666
1713476733.745184,12071,0.022600000724196434
1713476804.4675293,12109,0.015599999576807022
1713476804.7720542,12112,0.023900000378489494
1713476841.4128797,12134,0.023900000378489494
1713476841.6157482,12136,0.0215000007301569
1713476913.0368302,12176,0.025299999862909317
1713476947.782137,12187,0.034299999475479126
1713477019.4882452,12224,0.033900000154972076
1713477020.8134398,12237,0.014600000344216824
1713477055.017836,12243,0.03799999877810478
1713477056.1360888,12254,0.03840000182390213
1713477056.440761,12257,0.019300000742077827
1713477091.9304345,12268,0.02449999935925007
1713477093.5458848,12280,0.029500000178813934
1713477126.8951645,12281,0.03290000185370445
1713477127.6102667,12288,0.02539999969303608
1713477128.7292082,12299,0.04280000180006027
1713477163.9051287,12307,0.029500000178813934
1713477164.718057,12315,0.03229999914765358
1713477198.7488675,12322,0.022099999710917473
1713477199.459316,12329,0.05730000138282776
1713477200.069206,12335,0.01590000092983246
1713477234.1748157,12347,0.043699998408555984
1713477234.4792776,12350,0.021199999377131462
1713477235.2923918,12358,0.018699999898672104
1713477269.953503,12364,0.02800000086426735
1713477306.8921218,12399,0.03480000048875809
1713477341.1676493,12406,0.02850000001490116
1713477341.2693915,12407,0.020999999716877937
1713477411.1144848,12442,0.11079999804496765
1713477412.4375196,12455,0.03909999877214432
1713477446.9747896,12463,0.046799998730421066
1713477482.5505912,12490,0.01850000023841858
1713477483.0579476,12495,0.01759999990463257
1713477517.2565944,12502,0.018300000578165054
1713477517.7634952,12507,0.036400001496076584
1713477517.8650463,12508,0.01140000019222498
1713477518.4748902,12514,0.036400001496076584
1713477553.9921546,12529,0.019999999552965164
1713477588.3930316,12541,0.016200000420212746
1713477588.9018135,12546,0.05139999836683273
1713477590.334171,12560,0.025800000876188278
1713477624.0899951,12568,0.03449999913573265
1713477624.191396,12569,0.032999999821186066
1713477625.0051658,12577,0.023099999874830246
1713477733.299562,12635,0.025299999862909317
1713477733.5025957,12637,0.0494999997317791
1713477803.4918902,12664,0.024800000712275505
1713477839.075815,12689,0.01640000008046627
1713477981.6651847,12764,0.03359999880194664
1713478017.3532505,12786,0.022199999541044235
1713478160.9337544,12877,0.05559999868273735
1713478195.3882792,12886,0.029500000178813934
1713478230.84872,12901,0.03200000151991844
1713478232.580241,12918,0.020800000056624413
1713478266.9813998,12926,0.03920000046491623
1713478303.8956318,12960,0.02239999920129776
1713478372.2921877,12981,0.019300000742077827
1713478373.4130514,12992,0.039000000804662704
1713478408.302171,13005,0.014800000004470348
1713478408.7096784,13009,0.0215000007301569
1713478444.5656376,13039,0.039500001817941666
1713478444.667101,13040,0.021700000390410423
1713478479.5299616,13045,0.02280000038444996
1713478480.1385634,13051,0.020999999716877937
1713478513.9612823,13062,0.01720000058412552
1713478514.3716528,13066,0.02759999968111515
1713478549.3436975,13081,0.023600000888109207
1713478550.7758179,13095,0.01899999938905239
1713478619.632516,13124,0.019999999552965164
1713478690.4943655,13165,0.05079999938607216
1713478691.6117108,13176,0.02710000053048134
1713478762.3260775,13206,0.027000000700354576
1713478762.42768,13207,0.05739999935030937
1713478762.8331742,13211,0.019600000232458115
1713478763.7452962,13220,0.027799999341368675
1713478800.0562391,13239,0.031599998474121094
1713478833.9774141,13251,0.028599999845027924
1713478868.3502614,13265,0.20520000159740448
1713478869.4692569,13276,0.03200000151991844
1713478904.8724747,13294,0.027499999850988388
1713478940.7565372,13315,0.016100000590085983
1713478940.9597018,13317,0.024900000542402267
1713478974.6813278,13326,0.024000000208616257
1713478976.1043062,13340,0.12399999797344208
1713479010.2493186,13348,0.0203000009059906
1713479153.066433,13435,0.020400000736117363
1713479189.531638,13459,0.010400000028312206
1713479259.7926512,13489,0.024900000542402267
1713479294.3348572,13503,0.041600000113248825
1713479295.2484648,13512,0.031099999323487282
1713479364.940763,13541,0.02500000037252903
1713479365.9780505,13551,0.028999999165534973
1713479366.893523,13560,0.021800000220537186
1713479435.6642318,13582,0.024000000208616257
1713479435.8674593,13584,0.02370000071823597
1713479436.8837972,13594,0.020099999383091927
1713479437.1886823,13597,0.02500000037252903
1713479471.7342784,13603,0.03189999982714653
1713479471.835824,13604,0.040699999779462814
1713479508.575606,13631,0.03790000081062317
1713479508.7785876,13633,0.016100000590085983
1713479580.9876165,13670,0.015200000256299973
1713479723.6173937,13744,0.02319999970495701
1713479760.2042809,13774,0.012000000104308128
1713479760.814636,13780,0.06750000268220901
1713479830.0251043,13809,0.02710000053048134
1713479900.8819993,13841,0.027899999171495438
1713479902.104661,13853,0.021199999377131462
1713479936.9992895,13863,0.021700000390410423
1713479972.5503263,13890,0.029400000348687172
1713480007.5552623,13901,0.021199999377131462
1713480044.5454013,13934,0.020099999383091927
1713480044.6467428,13935,0.03970000147819519
1713480078.5680454,13942,0.029400000348687172
1713480079.0788753,13947,0.024399999529123306
1713480079.8900983,13955,0.03229999914765358
1713480114.9199905,13972,0.011800000444054604
1713480186.6701813,14014,0.025599999353289604
1713480186.873255,14016,0.024900000542402267
1713480292.881245,14062,0.01769999973475933
1713480292.9861052,14063,0.029200000688433647
1713480328.700387,14087,0.025299999862909317
1713480363.7474496,14103,0.0142000000923872
1713480399.2417018,14121,0.01489999983459711
1713480436.3050714,14154,0.0340999998152256
1713480542.1551807,14217,0.022600000724196434
1713480612.704379,14258,0.024700000882148743
1713480647.1383464,14266,0.03620000183582306
1713480683.5224175,14291,0.02969999983906746
1713480718.4258995,14310,0.03610000014305115
1713480719.3385122,14319,0.031099999323487282
1713480753.9480007,14326,0.03269999846816063
1713480754.0500362,14327,0.013000000268220901
1713480826.4106898,14377,0.01759999990463257
1713480826.7148457,14380,0.026200000196695328
1713480861.4242384,14382,0.04670000076293945
1713480861.7298906,14385,0.02459999918937683
1713480898.175437,14405,0.023000000044703484
1713480970.3549805,14454,0.023800000548362732
1713481040.726106,14485,0.028599999845027924
1713481113.316493,14533,0.031300000846385956
1713481113.6212726,14536,0.016899999231100082
1713481148.1254945,14552,0.017400000244379044
1713481148.2270849,14553,0.023000000044703484
1713481148.4298866,14555,0.03709999844431877
1713481182.4541283,14568,0.023099999874830246
1713481288.6934733,14625,0.014399999752640724
1713481396.840721,14695,0.15139999985694885
1713481503.3889806,14744,0.01720000058412552
1713481504.6092997,14756,0.020999999716877937
1713481539.5150225,14777,0.02410000003874302
1713481573.7458012,14791,0.01730000041425228
1713481574.6586933,14800,0.019500000402331352
1713481608.7094498,14809,0.018699999898672104
1713481716.502701,14872,0.018200000748038292
1713481751.0472097,14882,0.04259999841451645
1713481822.871478,14934,0.033399999141693115
1713481858.8044505,14957,0.017899999395012856
1713481859.0045776,14959,0.015399999916553497
1713481893.5269701,14975,0.024900000542402267
1713481928.6917803,14988,0.028999999165534973
1713481964.0996492,15005,0.029100000858306885
1713481964.3042166,15007,0.0071000000461936
1713482000.05932,15024,0.021800000220537186
1713482000.3661158,15027,0.016300000250339508
1713482035.7578416,15048,0.02070000022649765
1713482072.15015,15073,0.030899999663233757
1713482108.1747973,15092,0.027499999850988388
1713482178.5862103,15130,0.026900000870227814
1713482212.934568,15143,0.0284000001847744
1713482214.357132,15157,0.016599999740719795
1713482283.9708185,15184,0.01810000091791153
1713482284.5799322,15190,0.02160000056028366
1713482284.7834673,15192,0.019999999552965164
1713482285.0881927,15195,0.01899999938905239
1713482285.3932076,15198,0.03220000118017197
1713482320.9264214,15217,0.02319999970495701
1713482425.7618575,15261,0.023600000888109207
1713482426.3769383,15267,0.020600000396370888
1713482426.4783118,15268,0.022700000554323196
1713482462.5654657,15284,0.020999999716877937
1713482463.8165393,15296,0.023900000378489494
1713482498.8151984,15308,0.024900000542402267
1713482498.9167337,15309,0.02239999920129776
1713482535.041231,15329,0.021800000220537186
1713482535.3465145,15332,0.022199999541044235
1713482571.0822723,15348,0.014499999582767487
1713482606.7419372,15370,0.013399999588727951
1713482606.9451303,15372,0.020800000056624413
1713482641.6252086,15391,0.015399999916553497
1713482642.5388143,15400,0.024299999698996544
1713482676.430819,15404,0.020500000566244125
1713482676.532155,15405,0.01889999955892563
1713482676.735134,15407,0.03959999978542328
1713482677.4452972,15414,0.022600000724196434
1713482712.3395152,15422,0.02590000070631504
1713482784.4699943,15463,0.03799999877810478
1713482892.1407936,15535,0.021800000220537186
1713482961.610624,15564,0.02449999935925007
1713482962.4205544,15572,0.014299999922513962
1713482962.5217447,15573,0.016699999570846558
1713483107.494209,15656,0.030799999833106995
1713483141.8344429,15663,0.019300000742077827
1713483179.3149736,15697,0.024700000882148743
1713483214.4583554,15704,0.02669999934732914
1713483285.8173625,15758,0.018200000748038292
1713483320.9975119,15773,0.08860000222921371
1713483321.0991192,15774,0.03220000118017197
1713483355.9617107,15789,0.012299999594688416
1713483356.0631166,15790,0.0210999995470047
1713483391.1202288,15812,0.04800000041723251
1713483426.2372792,15829,0.020400000736117363
1713483497.9466977,15871,0.0215000007301569
1713483498.048264,15872,0.014000000432133675
1713483569.6359632,15902,0.026399999856948853
1713483570.3451786,15909,0.031599998474121094
1713483641.6854725,15947,0.010200000368058681
1713483642.4974554,15955,0.02250000089406967
1713483748.475806,16004,0.01940000057220459
1713483748.889914,16008,0.028200000524520874
1713483749.4994662,16014,0.02930000051856041
1713483784.1835184,16021,0.021700000390410423
1713483784.2896588,16022,0.015200000256299973
1713483784.6950953,16026,0.01979999989271164
1713483856.3782103,16062,0.03869999945163727
1713483856.6866453,16065,0.023900000378489494
1713483857.804856,16076,0.019600000232458115
1713483892.7683377,16093,0.026200000196695328
1713483928.5148003,16105,0.032600000500679016
1713483965.395477,16129,0.019099999219179153
1713484000.9416554,16146,0.03319999948143959
1713484001.2461677,16149,0.027000000700354576
1713484037.37706,16176,0.022299999371170998
1713484072.1259778,16183,0.014499999582767487
1713484073.1666815,16193,0.02370000071823597
1713484107.3669236,16205,0.013199999928474426
1713484141.7514222,16221,0.013500000350177288
1713484142.2594333,16226,0.018200000748038292
1713484142.5637712,16229,0.01489999983459711
1713484177.9239283,16250,0.016499999910593033
1713484213.1933105,16262,0.014100000262260437
1713484213.903464,16269,0.03150000050663948
1713484214.0048532,16270,0.0142000000923872
1713484214.4115589,16274,0.022199999541044235
1713484214.8176486,16278,0.029899999499320984
1713484354.9325247,16348,0.023900000378489494
1713484462.6788068,16417,0.01769999973475933
1713484533.3769398,16446,0.023600000888109207
1713484568.742487,16469,0.033399999141693115
1713484569.148776,16473,0.015200000256299973
1713484569.7577372,16479,0.021700000390410423
1713484604.1822114,16486,0.046799998730421066
1713484604.7909093,16492,0.020400000736117363
1713484639.6864214,16507,0.018300000578165054
1713484640.499046,16515,0.023900000378489494
1713484710.5470428,16545,0.02979999966919422
1713484710.648491,16546,0.03060000017285347
1713484711.8693657,16558,0.03020000085234642
1713484746.5627558,16570,0.020999999716877937
1713484747.3754475,16578,0.01679999940097332
1713484782.1530163,16585,0.013399999588727951
1713484783.1694658,16595,0.02889999933540821
1713484818.129575,16609,0.02410000003874302
1713484852.4682167,16622,0.03449999913573265
1713484853.3860486,16631,0.07680000364780426
1713484889.3826098,16651,0.014999999664723873
1713484925.2529352,16663,0.01640000008046627
1713484960.9499276,16683,0.029100000858306885
1713485031.6188028,16727,0.02539999969303608
1713485068.2773228,16757,0.029200000688433647
1713485068.4809232,16759,0.02290000021457672
1713485103.273287,16762,0.018200000748038292
1713485103.3752255,16763,0.036400001496076584
1713485104.594535,16775,0.010999999940395355
1713485105.1026359,16780,0.036400001496076584
1713485139.343737,16786,0.0215000007301569
1713485175.3125548,16813,0.015399999916553497
1713485209.4271822,16822,0.017000000923871994
1713485317.6071236,16899,0.030700000002980232
1713485317.7083747,16900,0.03060000017285347
1713485351.5055845,16906,0.027799999341368675
1713485351.8094802,16909,0.02800000086426735
1713485387.2127144,16921,0.02160000056028366
1713485388.030945,16929,0.020899999886751175
1713485388.741863,16936,0.04010000079870224
1713485457.8158548,16967,0.025599999353289604
1713485529.5240757,17013,0.01140000019222498
1713485565.0619884,17039,0.019300000742077827
1713485599.0419428,17045,0.02710000053048134
1713485599.143288,17046,0.017100000753998756
1713485599.5010087,17050,0.1965000033378601
